toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created,rowupdate,target
5939.01,27230283,,19h38m23.72s,294.598841,+51d39m06.98s,51.65194,-1.942,0.027,-0.027,0,7.045,0.029,-0.029,0,2459823.906049,0.004011,-0.004011,0,6.13049,3.42e-05,-3.42e-05,0,6.11,0.608,-0.608,0,3640,203.907,-203.907,0,12.5189,NaN,NaN,0,940.498,NaN,NaN,NaN,1542,NaN,NaN,NaN,13.1765,0.007,-0.007,0,1316.27,24.495,-24.495,0,6078,122,-122,0,3.86,NaN,NaN,0,2.08,NaN,NaN,0,08-Nov-2022 19:58:29,08-Nov-2022 12:22:42,0
594.01,146406806,PC,08h14m56.04s,123.733512,-31d36m29.92s,-31.60831,-4.026,0.094,-0.094,0,1.425,0.102,-0.102,0,2459237.953827,0.001495,-0.001495,0,13.9496586,0.0008494,-0.0008494,0,4.5415691,0.1104446,-0.1104446,0,7901.7811915,254.83273,-254.83273,0,NaN,NaN,NaN,0,77.6732103,NaN,NaN,NaN,757.1598271,NaN,NaN,NaN,10.3979,0.009,-0.009,0,992.63,67.2745,-67.2745,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,13-Apr-2019 05:20:07,29-Oct-2021 13:06:46,0
5940.01,296898634,,20h48m18.04s,312.075178,+47d55m50.31s,47.930643,-8.321,0.056,-0.056,0,7.397,0.047,-0.047,0,2459849.326267,0.00743,-0.00743,0,2.8534013,0.000763,-0.000763,0,5.176,1.575,-1.575,0,15830,26551,-26551,0,11.4232,3.78502,-3.78502,0,961.087,NaN,NaN,NaN,1551,NaN,NaN,NaN,14.1736,0.007,-0.007,0,196.44,1.0825,-1.0825,0,3662,157,-157,0,4.72,0.01,-0.01,0,0.52,0.02,-0.02,0,08-Nov-2022 19:58:30,06-Feb-2023 14:00:02,0
5941.01,303456821,,20h34m19.47s,308.581132,+53d00m31.73s,53.008814,-0.346,0.06,-0.06,0,-14.037,0.047,-0.047,0,2459803.434951,0.0076,-0.0076,0,11.0771916,0.000113,-0.000113,0,4.091,0.734,-0.734,0,1920,187.999,-187.999,0,2.97165,0.280532,-0.280532,0,51.7045,NaN,NaN,NaN,747,NaN,NaN,NaN,11.9693,0.006,-0.006,0,161.365,0.769,-0.769,0,4738,126.1,-126.1,0,4.64,0.09,-0.09,0,0.69,0.05,-0.05,0,08-Nov-2022 19:58:30,08-Nov-2022 12:22:42,0
5942.01,166190643,,21h10m09.85s,317.541024,+38d14m22.41s,38.239559,-5.906,0.034,-0.034,0,-5.905,0.038,-0.038,0,2459822.98395,0.00189,-0.00189,0,1.6540803,6.4e-06,-6.4e-06,0,2.008,0.56,-0.56,0,3460,316.209,-316.209,0,15.2145,1.07674,-1.07674,0,2118.23,NaN,NaN,NaN,1889,NaN,NaN,NaN,11.7528,0.023,-0.023,0,799.123,15.028,-15.028,0,6453,195.3,-195.3,0,3.76,0.09,-0.09,0,2.51,0.12,-0.12,0,08-Nov-2022 19:58:31,08-Nov-2022 12:22:42,0
5943.01,63659057,,20h34m23.54s,308.598081,+37d43m02.18s,37.717272,0.45,0.026,-0.026,0,-0.187,0.03,-0.03,0,2459799.923269,0.006415,-0.006415,0,15.7866044,0.0001787,-0.0001787,0,6.116,0.697,-0.697,0,6960,558.656,-558.656,0,11.2628,NaN,NaN,0,150.132,NaN,NaN,NaN,975,NaN,NaN,NaN,13.0251,0.036,-0.036,0,782.391,12.19,-12.19,0,6237.4,93.2,-93.2,0,4.27,NaN,NaN,0,1.33,NaN,NaN,0,08-Nov-2022 19:58:31,08-Nov-2022 12:22:42,0
5944.01,88101924,,20h14m57.82s,303.74091,+17d06m13.95s,17.103875,-6.234,0.029,-0.029,0,-7.64,0.023,-0.023,0,2459821.949437,0.003327,-0.003327,0,5.9404096,0.0007847,-0.0007847,0,2.479,0.303,-0.303,0,15160,988.317,-988.317,0,11.945,NaN,NaN,0,133.684,NaN,NaN,NaN,947,NaN,NaN,NaN,13.2223,0.01,-0.01,0,593.58,8.1755,-8.1755,0,5933,122,-122,0,4.5,NaN,NaN,0,0.97,NaN,NaN,0,08-Nov-2022 19:58:32,08-Nov-2022 12:22:42,0
5945.01,159104028,,19h18m43.92s,289.682998,+42d36m41.98s,42.611661,5.008,0.025,-0.025,0,5.4,0.025,-0.025,0,2459820.52275,0.002837,-0.002837,0,3.3825012,1.98e-05,-1.98e-05,0,3.422,0.293,-0.293,0,4430,223.548,-223.548,0,9.00661,NaN,NaN,0,967.25,NaN,NaN,NaN,1553,NaN,NaN,NaN,13.0581,0.006,-0.006,0,849.105,9.777,-9.777,0,6117,122,-122,0,4.22,NaN,NaN,0,1.38,NaN,NaN,0,08-Nov-2022 19:58:32,08-Nov-2022 12:22:42,0
5946.01,366846982,,20h47m13.43s,311.805966,+47d19m26.25s,47.323959,-2.428,0.05,-0.05,0,-1.922,0.05,-0.05,0,2459843.678568,0.007609,-0.007609,0,5.754879,7.61e-05,-7.61e-05,0,6.944,0.92,-0.92,0,1820,152.868,-152.868,0,12.52,0.934238,-0.934238,0,2173.06,NaN,NaN,NaN,1902,NaN,NaN,NaN,12.1724,0.008,-0.008,0,1186.44,40.56,-40.56,0,6742,128,-128,0,3.66,0.09,-0.09,0,2.95,0.16,-0.16,0,08-Nov-2022 19:58:32,06-Feb-2023 14:00:02,0
5947.01,331691841,,22h26m46.71s,336.694607,+18d35m00.35s,18.583431,56.031,0.07,-0.07,0,15.023,0.079,-0.079,0,2459842.878692,0.002371,-0.002371,0,6.9341584,0.0021504,-0.0021504,0,1.937,0.762,-0.762,0,510,64.7359,-64.7359,0,2.15853,0.178234,-0.178234,0,96.5124,NaN,NaN,NaN,873,NaN,NaN,NaN,8.5898,0.006,-0.006,0,57.6245,0.20885,-0.20885,0,5451,122.7,-122.7,0,4.54,0.08,-0.08,0,0.87,0.05,-0.05,0,16-Nov-2022 01:02:43,15-Nov-2022 17:58:00,0
5948.01,419878932,,22h30m47.02s,337.695918,+08d38m24.53s,8.640146,29.636,0.075,-0.075,0,-3.139,0.07,-0.07,0,2459848.707937,0.002348,-0.002348,0,7.9058861,0.0019283,-0.0019283,0,0.867,0.272,-0.272,0,2370,440.542,-440.542,0,12.3664,1.11122,-1.11122,0,15.0146,NaN,NaN,NaN,548,NaN,NaN,NaN,10.1223,0.006,-0.006,0,333.474,4.575,-4.575,0,6294,140.7,-140.7,0,3.88,0.09,-0.09,0,2.1,0.1,-0.1,0,16-Nov-2022 01:02:43,06-Feb-2023 14:00:02,0
5949.01,64282927,,21h26m53.09s,321.721228,+53d38m23.34s,53.639816,139.918,0.049,-0.049,0,65.311,0.048,-0.048,0,2459878.892153,0.001953,-0.001953,0,1.8826011,6.4e-06,-6.4e-06,0,1.791,0.275,-0.275,0,290,17.5271,-17.5271,0,1.36971,0.0978615,-0.0978615,0,445.039,NaN,NaN,NaN,1279,NaN,NaN,NaN,9.0331,0.006,-0.006,0,53.6142,0.08445,-0.08445,0,4996,122.3,-122.3,0,4.57,0.09,-0.09,0,0.78,0.05,-0.05,0,16-Nov-2022 01:02:44,13-Dec-2022 16:43:30,0
595.01,287329267,FP,07h19m08.05s,109.783542,-59d18m07.35s,-59.302042,-4.84,0.041,-0.041,0,7.583,0.043,-0.043,0,2458331.94733,0.00515,-0.00515,0,7.64348,6e-05,-6e-05,0,2.772,0.454,-0.454,0,560,0.799349,-0.799349,0,6.82171,0.406298,-0.406298,0,170.804,NaN,NaN,NaN,1007,NaN,NaN,NaN,9.9959,0.006,-0.006,0,432.642,3.8765,-3.8765,0,6258.1,103.6,-103.6,0,3.59,0.08,-0.08,0,2.94,0.12,-0.12,0,01-Apr-2019 16:51:56,29-Oct-2021 13:06:46,0
5950.01,258738667,,22h09m52.62s,332.469256,+19d56m17.03s,19.938063,-25.8,1.6,-1.6,0,3.4,1.6,-1.6,0,2459841.494151,0.0014,-0.0014,0,6.440207,0.0011412,-0.0011412,0,2.114,0.361,-0.361,0,2480,187.552,-187.552,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.447,0.037,-0.037,0,187.377,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,16-Nov-2022 01:02:44,06-Feb-2023 14:00:02,0
5951.01,154762431,,22h56m42.1s,344.175427,+43d53m14.42s,43.887339,-0.393,0.046,-0.046,0,-24.334,0.043,-0.043,0,2459852.571596,0.002421,-0.002421,0,3.1728284,3.66e-05,-3.66e-05,0,1.777,0.732,-0.732,0,360,48.7538,-48.7538,0,3.27956,0.26206,-0.26206,0,932.329,NaN,NaN,NaN,1539,NaN,NaN,NaN,8.80558,0.006,-0.006,0,160.708,0.8325,-0.8325,0,6689,166.9,-166.9,0,4.19,0.09,-0.09,0,1.59,0.06,-0.06,0,16-Nov-2022 01:02:45,15-Nov-2022 17:58:00,0
5952.01,287643871,,21h47m19.54s,326.831427,+34d51m03.4s,34.850944,23.579,0.082,-0.082,0,-31.985,0.159,-0.159,0,2459822.41655,0.000863,-0.000863,0,28.1315937,4.27e-05,-4.27e-05,0,4.043,0.569,-0.569,0,5064,196.515,-196.515,0,17.2116,1.0344,-1.0344,0,23.9447,NaN,NaN,NaN,616,NaN,NaN,NaN,9.53851,0.006,-0.006,0,219.386,3.7825,-3.7825,0,5513,154.9,-154.9,0,3.75,0.08,-0.08,0,2.18,0.12,-0.12,0,16-Nov-2022 01:02:46,15-Nov-2022 17:58:00,0
5953.01,27863043,,22h12m06.36s,333.026487,+26d28m28.07s,26.474465,1.408,0.06,-0.06,0,-40.67,0.062,-0.062,0,2459847.184231,0.008132,-0.008132,0,7.4702557,0.0052653,-0.0052653,0,5.033,1.412,-1.412,0,600,59.5087,-59.5087,0,5.16592,0.43727,-0.43727,0,306.832,NaN,NaN,NaN,1165,NaN,NaN,NaN,9.77894,0.006,-0.006,0,219.343,1.758,-1.758,0,5242,133.7,-133.7,0,NaN,NaN,NaN,0,2.12,0.12,-0.12,0,16-Nov-2022 01:02:46,15-Nov-2022 17:58:00,0
5954.01,297153209,,20h48m07.16s,312.029841,+43d56m19.31s,43.938698,-1.416,0.053,-0.053,0,-2.85,0.053,-0.053,0,2459848.112754,0.000651,-0.000651,0,10.7004914,2.17e-05,-2.17e-05,0,1.196,0.133,-0.133,0,2110,121.989,-121.989,0,12.4795,0.650035,-0.650035,0,20.0463,NaN,NaN,NaN,589,NaN,NaN,NaN,9.41809,0.006,-0.006,0,339.255,4.3475,-4.3475,0,6906,145.4,-145.4,0,3.84,0.08,-0.08,0,2.44,0.11,-0.11,0,16-Nov-2022 01:02:47,15-Nov-2022 17:58:00,0
5955.01,434116397,,23h41m52.28s,355.467833,+14d06m24.49s,14.106803,189.482,0.106,-0.106,0,-70.074,0.067,-0.067,0,2459825.845336,0.002201,-0.002201,0,0.5902387,8.35e-05,-8.35e-05,0,1.045052,0.1658614,-0.1658614,0,518.7240999,57.798515,-57.798515,0,1.6802901,0.1772906,-0.1772906,0,517.0065166,NaN,NaN,NaN,1216.1685093,NaN,NaN,NaN,10.3224,0.007,-0.007,0,42.8747,0.1086,-0.1086,0,3844,157,-157,0,4.6589,0.0104867,-0.0104867,0,0.590924,0.0174113,-0.0174113,0,16-Nov-2022 01:06:35,15-Nov-2022 17:58:00,0
5956.01,236785891,,18h53m16.14s,283.317267,+59d49m03.57s,59.817657,11.367,0.141,-0.141,0,42.333,0.15,-0.15,0,2459853.83173,0.001441,-0.001441,0,0.9292334,8.12e-05,-8.12e-05,0,0.983716,0.1312624,-0.1312624,0,45240.8420953,3386.5818,-3386.5818,0,10.6079914,0.9516801,-0.9516801,0,104.4129181,NaN,NaN,NaN,815.2828522,NaN,NaN,NaN,15.762,0.009,-0.009,0,303.767,5.9375,-5.9375,0,3207,157,-157,0,4.74975,0.0098993,-0.0098993,0,0.485926,0.0165041,-0.0165041,0,16-Nov-2022 01:06:36,03-Feb-2023 14:00:01,0
5957.01,407653728,,21h45m54.7s,326.477915,+39d39m16.41s,39.654557,2.957,0.022,-0.022,0,-4.812,0.026,-0.026,0,2459849.767048,0.001661,-0.001661,0,3.2520192,8.4e-06,-8.4e-06,0,3.491,0.205,-0.205,0,9420,382.804,-382.804,0,12.5826,NaN,NaN,0,1493.68,NaN,NaN,NaN,1731,NaN,NaN,NaN,13.0091,0.009,-0.009,0,783.179,10.591,-10.591,0,6756.31,280.34,-280.34,0,4.38298,NaN,NaN,0,1.28,NaN,NaN,0,16-Nov-2022 01:06:37,06-Feb-2023 14:00:02,0
5958.01,436764867,,23h02m32.99s,345.63745,+24d14m58.45s,24.24957,-18.587,0.07,-0.07,0,-22.364,0.059,-0.059,0,2459825.785407,0.002978,-0.002978,0,2.3062125,0.0004932,-0.0004932,0,1.5098977,0.4592511,-0.4592511,0,400.6390117,53.22851,-53.22851,0,2.0651033,1.589122,-1.589122,0,791.3345542,NaN,NaN,NaN,1352.7258275,NaN,NaN,NaN,9.5236,0.006,-0.006,0,108.991,0.5115,-0.5115,0,5816,147.639,-147.639,0,4.48945,0.0814378,-0.0814378,0,0.963996,0.047598,-0.047598,0,16-Nov-2022 01:06:37,15-Nov-2022 17:58:00,0
5959.01,199671901,,22h22m03.1s,335.51292,+45d27m26.43s,45.457342,8.962,0.04,-0.04,0,-5.41,0.042,-0.042,0,2459855.872666,0.001058,-0.001058,0,4.4571444,0.0003346,-0.0003346,0,6.1089711,0.0875738,-0.0875738,0,7175.6801891,103.28215,-103.28215,0,18.031156,0.8959427,-0.8959427,0,1747.4150659,NaN,NaN,NaN,1648.9928347,NaN,NaN,NaN,10.9726,0.006,-0.006,0,464.469,6.449,-6.449,0,6074,125.384,-125.384,0,3.85122,0.0775049,-0.0775049,0,2.09465,0.0980906,-0.0980906,0,16-Nov-2022 01:06:38,03-Feb-2023 14:00:01,0
596.01,144956678,PC,08h08m16.47s,122.068635,-35d33m33.96s,-35.559433,-1.863,0.038,-0.038,0,13.133,0.042,-0.042,0,2459228.947101,0.002083,-0.002083,0,1.5136003,0.0002192,-0.0002192,0,2.4400695,0.2813182,-0.2813182,0,745.1393405,51.541286,-51.541286,0,8.3090193,2.3770592,-2.3770592,0,14144.8668844,NaN,NaN,NaN,2781.4385255,NaN,NaN,NaN,9.9071,0.006,-0.006,0,388.682,3.7825,-3.7825,0,6017,129.7,-129.7,0,3.55,0.08,-0.08,0,2.93328,0.134,-0.134,0,13-Apr-2019 05:20:07,29-Oct-2021 13:06:46,0
5960.01,188876052,,22h52m09.96s,343.041493,+35d26m49.84s,35.447178,74.747,0.063,-0.063,0,15.048,0.054,-0.054,0,2459827.429945,0.000248,-0.000248,0,3.076329,5.4e-05,-5.4e-05,0,3.9016058,0.0201032,-0.0201032,0,9490.8396842,52.363537,-52.363537,0,14.2287485,0.6003562,-0.6003562,0,1519.96446,NaN,NaN,NaN,1592.4951117,NaN,NaN,NaN,9.7758,0.006,-0.006,0,211.553,1.6955,-1.6955,0,6401.79,103.038,-103.038,0,4.23563,0.0839922,-0.0839922,0,1.4311,0.0598895,-0.0598895,0,16-Nov-2022 01:06:38,15-Nov-2022 17:58:00,0
5961.01,262689575,,23h16m51.85s,349.216044,+05d41m45.19s,5.695887,22.932,0.061,-0.061,0,-26.979,0.047,-0.047,0,2459826.277692,0.002305,-0.002305,0,1.6174852,1.19e-05,-1.19e-05,0,1.6091123,0.1635419,-0.1635419,0,340.8065366,32.679085,-32.679085,0,1.6366746,0.2073126,-0.2073126,0,197.207783,NaN,NaN,NaN,955.7642068,NaN,NaN,NaN,9.0392,0.006,-0.006,0,26.2533,0.0246,-0.0246,0,3900.68,125.748,-125.748,0,4.5239,0.123155,-0.123155,0,0.70171,0.0732965,-0.0732965,0,16-Nov-2022 01:06:39,19-May-2023 14:00:31,0
5962.01,239541449,,22h47m04.74s,341.769762,+29d51m07.18s,29.851994,456.903,0.055,-0.055,0,-57.725,0.062,-0.062,0,2459826.817794,0.000713,-0.000713,0,1.9261183,9.56e-05,-9.56e-05,0,1.068842,0.0495646,-0.0495646,0,3853.8831363,136.45651,-136.45651,0,4.8624405,0.2890385,-0.2890385,0,395.0450985,NaN,NaN,NaN,1137.0548605,NaN,NaN,NaN,10.9417,0.006,-0.006,0,127.29,0.661,-0.661,0,5383.13,114.93,-114.93,0,4.7447,0.0799491,-0.0799491,0,0.678984,0.0348945,-0.0348945,0,16-Nov-2022 01:06:39,15-Nov-2022 17:58:00,0
5963.01,436478932,,23h09m58.27s,347.492802,+18d23m46.18s,18.39616,17.598,0.074,-0.074,0,18.867,0.05,-0.05,0,2459826.311145,0.000432,-0.000432,0,4.3226229,0.0001147,-0.0001147,0,3.3699025,0.0340738,-0.0340738,0,11939.7472843,96.4711,-96.4711,0,15.1546943,0.7174312,-0.7174312,0,705.0438271,NaN,NaN,NaN,1314.2372675,NaN,NaN,NaN,10.9644,0.006,-0.006,0,258.426,2.876,-2.876,0,5924,115.989,-115.989,0,4.21239,0.0737249,-0.0737249,0,1.3475699,0.0626859,-0.0626859,0,16-Nov-2022 01:06:40,15-Nov-2022 17:58:00,0
5964.01,200606159,,22h37m53.82s,339.474237,+44d57m54.82s,44.965228,-7.055,0.023,-0.023,0,-15.827,0.023,-0.023,0,2459853.689253,0.001194,-0.001194,0,3.9816471,8.4e-06,-8.4e-06,0,3.247,0.111,-0.111,0,15590,368.791,-368.791,0,14.4616,0.752008,-0.752008,0,431.951,NaN,NaN,NaN,1270,NaN,NaN,NaN,12.6108,0.007,-0.007,0,494.908,3.9535,-3.9535,0,5771,124.391,-124.391,0,4.33924,0.0762943,-0.0762943,0,1.14,0.06,-0.06,0,16-Nov-2022 01:06:40,03-Feb-2023 14:00:01,0
5965.01,405788729,,21h39m00.43s,324.751784,+62d56m39.34s,62.94426,-3.459,0.038,-0.038,0,2.462,0.036,-0.036,0,2459828.070265,0.00433,-0.00433,0,4.2254748,0.0003532,-0.0003532,0,4.8390265,0.3130513,-0.3130513,0,1577.257225,90.54007,-90.54007,0,7.6400361,0.6515875,-0.6515875,0,1118.0567499,NaN,NaN,NaN,1474.8087701,NaN,NaN,NaN,11.7066,0.006,-0.006,0,408.59,3.4215,-3.4215,0,5729,183.861,-183.861,0,3.95931,0.0797319,-0.0797319,0,1.75516,0.0905428,-0.0905428,0,16-Nov-2022 01:06:41,22-May-2023 14:00:02,0
5966.01,404610583,,22h24m35.43s,336.147609,+16d52m43.88s,16.878856,-28.915,0.072,-0.072,0,-48.469,0.083,-0.083,0,2459826.813152,0.000388,-0.000388,0,3.5381039,8.98e-05,-8.98e-05,0,2.441937,0.0256156,-0.0256156,0,11844.6534836,179.25853,-179.25853,0,12.0728557,0.6039479,-0.6039479,0,591.3277978,NaN,NaN,NaN,1257.6993121,NaN,NaN,NaN,10.5332,0.007,-0.007,0,202.773,2.362,-2.362,0,6084,129.616,-129.616,0,4.45887,0.0815947,-0.0815947,0,1.0424401,0.0510854,-0.0510854,0,16-Nov-2022 01:06:41,15-Nov-2022 17:58:00,0
5967.01,369532319,,22h34m17.84s,338.574347,+33d49m24.48s,33.823466,-1.237,0.075,-0.075,0,-29.635,0.076,-0.076,0,2459842.480381,0.004976,-0.004976,0,NaN,NaN,NaN,0,5.0564338,0.6411227,-0.6411227,0,1166.6840304,144.30257,-144.30257,0,3.4227619,1.2438005,-1.2438005,0,65.5704505,NaN,NaN,NaN,725.7662883,NaN,NaN,NaN,10.1233,0.006,-0.006,0,145.066,1.1995,-1.1995,0,5758,128.163,-128.163,0,4.45663,0.0775638,-0.0775638,0,0.993436,0.0484472,-0.0484472,0,16-Nov-2022 01:06:42,15-Nov-2022 17:58:00,0
5968.01,431810418,,23h17m04.2s,349.267516,+31d21m14.36s,31.353989,-7.222,0.056,-0.056,0,17.6,0.044,-0.044,0,2459830.06435,0.003665,-0.003665,0,NaN,NaN,NaN,0,5.8572173,0.5320062,-0.5320062,0,785.0145393,74.08461,-74.08461,0,3.0017761,0.8912016,-0.8912016,0,105.4951725,NaN,NaN,NaN,817.3873199,NaN,NaN,NaN,9.50492,0.006,-0.006,0,122.831,0.538,-0.538,0,5940,128.564,-128.564,0,4.42516,0.0772178,-0.0772178,0,1.05723,0.0495453,-0.0495453,0,16-Nov-2022 01:06:43,15-Nov-2022 17:58:00,0
5968.02,431810418,,23h17m04.2s,349.267516,+31d21m14.36s,31.353989,-7.222,0.056,-0.056,0,17.6,0.044,-0.044,0,2459851.829213,0.007123,-0.007123,0,9.2255167,0.0048656,-0.0048656,0,3.685,0.981,-0.981,0,610,58.0134,-58.0134,0,2.50867,0.195642,-0.195642,0,171.745,NaN,NaN,NaN,1008,NaN,NaN,NaN,9.50492,0.006,-0.006,0,122.831,0.538,-0.538,0,5940,128.564,-128.564,0,4.42516,0.0772178,-0.0772178,0,1.06,0.05,-0.05,0,01-Dec-2022 23:10:01,06-Feb-2023 14:00:02,0
5969.01,91051152,,23h18m29.51s,349.622955,+24d53m21.4s,24.889277,-33.729,0.078,-0.078,0,-2.522,0.044,-0.044,0,2459830.349006,0.000453,-0.000453,0,7.9192605,0.0003439,-0.0003439,0,2.5053873,0.0416744,-0.0416744,0,21472.3061237,243.1104,-243.1104,0,11.5285264,1.0425813,-1.0425813,0,38.0328101,NaN,NaN,NaN,633.3727192,NaN,NaN,NaN,11.5549,0.006,-0.006,0,115.936,0.571,-0.571,0,4302,130.566,-130.566,0,4.5054,0.106037,-0.106037,0,0.758608,0.0676784,-0.0676784,0,16-Nov-2022 01:06:43,15-Nov-2022 17:58:00,0
597.01,146208651,FP,08h53m49.91s,133.457963,-48d48m45.65s,-48.81268,41.829,0.048,-0.048,0,-20.217,0.047,-0.047,0,2458519.22343,0.00508,-0.00508,0,6.5224,0.00248,-0.00248,0,2.63,0.484,-0.484,0,844.574,2.07697,-2.07697,0,8.46817,0.49569,-0.49569,0,71.5773,NaN,NaN,NaN,810,NaN,NaN,NaN,9.796,0.006,-0.006,0,253.619,1.8255,-1.8255,0,4951.7,77.1,-77.1,0,3.55,0.4,-0.4,0,2.65,0.08,-0.08,0,01-Apr-2019 16:51:56,29-Oct-2021 13:06:46,0
5970.01,431701493,,23h15m58.33s,348.993046,+31d27m45.9s,31.462751,25.11,0.052,-0.052,0,-25.269,0.048,-0.048,0,2459825.800375,0.000204,-0.000204,0,3.0927595,4.21e-05,-4.21e-05,0,2.2167204,0.0177106,-0.0177106,0,29201.5223974,164.50282,-164.50282,0,12.6473444,0.8899221,-0.8899221,0,174.0310286,NaN,NaN,NaN,926.352806,NaN,NaN,NaN,11.5189,0.006,-0.006,0,140.998,0.746,-0.746,0,4713.98,115.719,-115.719,0,4.56492,0.0886398,-0.0886398,0,0.750341,0.0524523,-0.0524523,0,16-Nov-2022 01:06:43,15-Nov-2022 17:58:00,0
5971.01,160432093,,21h31m01.09s,322.75454,+30d00m12.41s,30.003448,11.051,0.059,-0.059,0,12.349,0.082,-0.082,0,2459828.685263,0.00065,-0.00065,0,3.9914012,0.0001805,-0.0001805,0,4.2579634,0.0513053,-0.0513053,0,8891.5603147,101.782585,-101.782585,0,17.0087765,0.9557893,-0.9557893,0,1687.7566393,NaN,NaN,NaN,1634.7344157,NaN,NaN,NaN,10.9852,0.006,-0.006,0,427.467,7.3845,-7.3845,0,6528.05,110.167,-110.167,0,4.0799,0.0903954,-0.0903954,0,1.75165,0.096392,-0.096392,0,16-Nov-2022 01:06:44,15-Nov-2022 17:58:00,0
5972.01,420814525,,22h03m10.81s,330.795022,+18d53m03.27s,18.884242,29.579,0.083,-0.083,0,-17.89,0.075,-0.075,0,2459826.781018,6.5e-05,-6.5e-05,0,3.5247405,1.53e-05,-1.53e-05,0,3.0561663,0.0047223,-0.0047223,0,16077.3768199,23.465973,-23.465973,0,15.6198314,0.597001,-0.597001,0,758.3594451,NaN,NaN,NaN,1338.4080023,NaN,NaN,NaN,7.1274,0.006,-0.006,0,48.3016,0.1237,-0.1237,0,6052,100.638,-100.638,0,4.34258,0.0746529,-0.0746529,0,1.18655,0.0453267,-0.0453267,0,16-Nov-2022 01:06:44,15-Nov-2022 17:58:00,0
5973.01,154353849,,22h50m14.39s,342.559971,+43d39m35.95s,43.659987,-0.686,0.033,-0.033,0,-4.527,0.034,-0.034,0,2459878.635235,0.001658,-0.001658,0,3.1643744,1.04e-05,-1.04e-05,0,2.506,0.197,-0.197,0,3842,174.243,-174.243,0,6.79941,0.395425,-0.395425,0,643.751,NaN,NaN,NaN,1403,NaN,NaN,NaN,12.4884,0.008,-0.008,0,552.989,7.3105,-7.3105,0,6238,130.901,-130.901,0,4.33794,0.0845449,-0.0845449,0,1.23,0.06,-0.06,0,16-Nov-2022 01:06:45,01-May-2023 14:00:01,0
5974.01,354173595,,23h19m03.83s,349.765951,+07d54m56.16s,7.915601,133.24,0.11,-0.11,0,-126.397,0.114,-0.114,0,2459826.051156,0.001976,-0.001976,0,1.7267217,1.06e-05,-1.06e-05,0,0.9267405,0.5050195,-0.5050195,0,993.6410071,124.20709,-124.20709,0,1.1783582,2.0144944,-2.0144944,0,45.5930747,NaN,NaN,NaN,662.7419629,NaN,NaN,NaN,10.8221,0.007,-0.007,0,25.6553,0.0382,-0.0382,0,3487,157,-157,0,4.85306,0.0014422,-0.0014422,0,0.371684,0.0111082,-0.0111082,0,16-Nov-2022 01:06:45,22-May-2023 14:00:02,0
5975.01,376847633,,18h21m21.43s,275.339308,+69d22m14.55s,69.370707,-12.362,0.036,-0.036,0,-7.99,0.037,-0.037,0,2459408.627517,0.003569,-0.003569,0,373.0381637,0.0010284,-0.0010284,0,15.3281375,0.3333881,-0.3333881,0,2858.622379,101.79798,-101.79798,0,8.4472776,0.4734194,-0.4734194,0,26.2251959,NaN,NaN,NaN,577.1642659,NaN,NaN,NaN,10.6338,0.006,-0.006,0,349.787,2.151,-2.151,0,6508,123.196,-123.196,0,4.18652,0.0894303,-0.0894303,0,1.54352,0.0664975,-0.0664975,0,16-Nov-2022 01:09:21,01-Dec-2022 14:00:01,0
5976.01,348054109,,18h46m42.46s,281.676903,+21d49m41.96s,21.828321,97.43,2,-2,0,-49.47,2,-2,0,2459010.512186,0.000694,-0.000694,0,0.4378024,7.4e-06,-7.4e-06,0,1.5315811,0.2048329,-0.2048329,0,1462.5517623,130.94102,-130.94102,0,1.4551234,0.3340848,-0.3340848,0,211.8109673,NaN,NaN,NaN,972.9866029,NaN,NaN,NaN,12.0575,0.007,-0.007,0,NaN,NaN,NaN,0,3256,157,-157,0,4.85874,0.0023924,-0.0023924,0,0.365717,0.0118964,-0.0118964,0,01-Dec-2022 22:59:54,01-Dec-2022 15:23:35,0
